murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,violentPerPop,nonViolPerPop
0,0.0,3.0,21.7,4.0,28.93,11.0,79.55,33.0,238.65,367.0,2654.04,17.0,122.94,10.0,72.32,130.17,3087.94
1,6.68,3.0,20.03,49.0,327.1,113.0,754.34,180.0,1201.6,861.0,5747.66,32.0,213.62,0.0,0.0,1108.14,7162.88
2,5.92,9.0,26.64,40.0,118.38,216.0,639.26,406.0,1201.57,1223.0,3619.52,133.0,393.62,78.0,230.84,790.2,5445.56
0,0.0,3.0,27.7,27.0,249.28,61.0,563.2,59.0,544.73,327.0,3019.11,66.0,609.36,9.0,83.09,840.18,4256.3
2,4.15,6.0,12.45,57.0,118.32,115.0,238.72,537.0,1114.71,1531.0,3178.06,208.0,431.77,7.0,14.53,373.65,4739.07
3,7.34,,,142.0,347.49,451.0,1103.63,1139.0,2787.23,2920.0,7145.48,295.0,721.89,25.0,61.18,,10715.77
1,4.06,11.0,44.71,5.0,20.32,63.0,256.06,221.0,898.23,1087.0,4417.98,91.0,369.86,14.0,56.9,325.15,5742.97
2,6.2,4.0,12.41,52.0,161.33,79.0,245.09,451.0,1399.19,514.0,1594.64,124.0,384.7,0.0,0.0,425.03,3378.53
0,0.0,,,6.0,27.64,27.0,124.37,58.0,267.16,218.0,1004.15,17.0,78.3,1.0,4.61,,1354.21
0,0.0,28.0,49.54,44.0,77.86,78.0,138.02,389.0,688.31,1669.0,2953.2,229.0,405.2,5.0,8.85,265.42,4055.56
0,0.0,8.0,33.88,17.0,71.99,16.0,67.75,106.0,448.87,380.0,1609.15,22.0,93.16,0.0,0.0,173.62,2151.18
0,0.0,4.0,13.67,4.0,13.67,342.0,1168.99,211.0,721.22,476.0,1627.02,83.0,283.7,0.0,0.0,1196.34,2631.94
28,15.14,130.0,70.28,552.0,298.4,317.0,171.37,2028.0,1096.31,10016.0,5414.49,1786.0,965.48,143.0,77.3,555.18,7553.59
0,0.0,,,3.0,22.38,3.0,22.38,26.0,193.96,341.0,2543.83,15.0,111.9,3.0,22.38,,2872.06
3,8.75,5.0,14.58,55.0,160.37,60.0,174.95,438.0,1277.12,1086.0,3166.55,240.0,699.79,13.0,37.91,358.64,5181.36
0,0.0,1.0,8.84,11.0,97.21,0.0,0.0,10.0,88.37,309.0,2730.65,89.0,786.5,1.0,8.84,106.04,3614.35
3,8.79,15.0,43.97,29.0,85.0,47.0,137.77,410.0,1201.78,2521.0,7389.49,121.0,354.67,8.0,23.45,275.53,8969.4
3,10.01,17.0,56.75,48.0,160.23,179.0,597.52,278.0,928.0,1322.0,4412.99,107.0,357.18,12.0,40.06,824.52,5738.22
0,0.0,8.0,23.68,10.0,29.6,63.0,186.45,272.0,805.0,626.0,1852.67,82.0,242.68,1.0,2.96,239.72,2903.31
0,0.0,8.0,48.24,13.0,78.39,32.0,192.97,160.0,964.84,515.0,3105.59,35.0,211.06,1.0,6.03,319.6,4287.52
0,0.0,13.0,19.67,15.0,22.7,88.0,133.17,386.0,584.12,1427.0,2159.44,108.0,163.43,6.0,9.08,175.54,2916.07
1,3.86,,,70.0,270.35,138.0,532.98,390.0,1506.26,709.0,2738.3,203.0,784.03,16.0,61.8,,5090.38
11,13.01,82.0,96.97,537.0,635.06,405.0,478.96,1700.0,2010.43,3910.0,4623.99,635.0,750.95,76.0,89.88,1224.0,7475.25
0,0.0,6.0,53.82,8.0,71.76,0.0,0.0,28.0,251.14,323.0,2897.12,12.0,107.63,1.0,8.97,125.57,3264.87
1,8.66,0.0,0.0,2.0,17.32,13.0,112.56,43.0,372.33,90.0,779.29,23.0,199.15,1.0,8.66,138.54,1359.43
8,10.91,42.0,57.26,249.0,339.48,584.0,796.22,1072.0,1461.55,3491.0,4759.57,798.0,1087.98,2.0,2.73,1203.87,7311.82
1,1.14,20.0,22.79,40.0,45.59,122.0,139.04,947.0,1079.29,4398.0,5012.37,289.0,329.37,18.0,20.51,208.56,6441.54
0,0.0,1.0,7.14,86.0,614.46,46.0,328.67,312.0,2229.21,588.0,4201.2,248.0,1771.93,0.0,0.0,950.27,8202.34
0,0.0,0.0,0.0,0.0,0.0,9.0,66.3,28.0,206.28,165.0,1215.56,3.0,22.1,0.0,0.0,66.3,1443.94
0,0.0,2.0,11.09,8.0,44.37,126.0,698.8,268.0,1486.33,453.0,2512.34,105.0,582.33,9.0,49.91,754.26,4630.91
4,18.65,6.0,27.98,19.0,88.61,186.0,867.42,192.0,895.4,558.0,2602.25,31.0,144.57,,,1002.66,
1,3.19,11.0,35.12,13.0,41.51,59.0,188.37,221.0,705.6,724.0,2311.55,131.0,418.25,7.0,22.35,268.19,3457.74
0,0.0,3.0,9.44,58.0,182.42,109.0,342.83,415.0,1305.28,1266.0,3981.88,147.0,462.35,9.0,28.31,534.69,5777.82
1,3.63,7.0,25.39,36.0,130.59,40.0,145.1,226.0,819.82,1326.0,4810.1,56.0,203.14,0.0,0.0,304.71,5833.06
0,0.0,12.0,41.53,3.0,10.38,18.0,62.3,128.0,443.0,857.0,2966.01,59.0,204.19,7.0,24.23,114.21,3637.43
0,0.0,3.0,18.04,3.0,18.04,14.0,84.19,57.0,342.75,248.0,1491.28,12.0,72.16,0.0,0.0,120.26,1906.19
1,2.65,18.0,47.64,82.0,217.03,160.0,423.48,818.0,2165.05,1695.0,4486.26,279.0,738.45,24.0,63.52,690.81,7453.28
1,7.85,2.0,15.7,0.0,0.0,13.0,102.07,54.0,423.99,386.0,3030.78,20.0,157.04,,,125.63,
12,6.06,114.0,57.61,293.0,148.07,,,2522.0,1274.54,7567.0,3824.13,1033.0,522.05,145.0,73.28,,5694.0
0,0.0,23.0,40.13,26.0,45.36,64.0,111.65,682.0,1189.81,2888.0,5038.38,143.0,249.48,20.0,34.89,197.14,6512.56
0,0.0,1.0,5.44,4.0,21.75,34.0,184.88,54.0,293.64,440.0,2392.6,52.0,282.76,1.0,5.44,212.07,2974.44
9,13.76,44.0,67.28,142.0,217.14,261.0,399.1,1148.0,1755.43,3311.0,5062.92,353.0,539.78,8.0,12.23,697.28,7370.37
0,0.0,5.0,29.86,6.0,35.83,75.0,447.89,81.0,483.73,413.0,2466.41,32.0,191.1,1.0,5.97,513.59,3147.21
1,5.25,15.0,78.79,19.0,99.8,69.0,362.43,156.0,819.41,572.0,3004.52,50.0,262.63,4.0,21.01,546.28,4107.57
0,0.0,3.0,9.47,3.0,9.47,33.0,104.14,46.0,145.16,470.0,1483.16,23.0,72.58,2.0,6.31,123.07,1707.22
2,5.04,10.0,25.19,21.0,52.89,213.0,536.46,166.0,418.08,631.0,1589.22,97.0,244.3,13.0,32.74,619.57,2284.35
0,0.0,,,17.0,57.26,27.0,90.95,102.0,343.57,684.0,2303.96,80.0,269.47,0.0,0.0,,2917.0
0,0.0,11.0,79.31,6.0,43.26,13.0,93.73,83.0,598.41,254.0,1831.29,39.0,281.18,1.0,7.21,216.29,2718.1
1,7.61,6.0,45.64,10.0,76.06,5.0,38.03,79.0,600.9,375.0,2852.36,40.0,304.25,2.0,15.21,167.34,3772.72
2,3.71,61.0,113.04,83.0,153.8,158.0,292.78,787.0,1458.35,2259.0,4186.05,136.0,252.02,33.0,61.15,563.33,5957.57
1,2.88,4.0,11.5,61.0,175.41,103.0,296.19,322.0,925.95,623.0,1791.52,464.0,1334.29,9.0,25.88,485.98,4077.64
0,0.0,9.0,69.03,11.0,84.38,132.0,1012.5,153.0,1173.58,697.0,5346.32,22.0,168.75,1.0,7.67,1165.91,6696.33
47,50.99,79.0,85.7,771.0,836.42,1223.0,1326.77,2041.0,2214.17,2637.0,2860.74,1343.0,1456.95,278.0,301.59,2299.87,6833.44
0,0.0,22.0,40.7,17.0,31.45,69.0,127.66,258.0,477.33,2224.0,4114.63,76.0,140.61,12.0,22.2,199.81,4754.77
4,18.09,5.0,22.61,5.0,22.61,10.0,45.22,89.0,402.44,276.0,1248.02,27.0,122.09,1.0,4.52,108.52,1777.07
0,0.0,1.0,5.97,1.0,5.97,46.0,274.73,107.0,639.03,635.0,3792.4,28.0,167.22,8.0,47.78,286.67,4646.44
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,80.41,203.0,1813.8,9.0,80.41,,,0.0,
0,0.0,0.0,0.0,4.0,25.11,34.0,213.47,81.0,508.57,230.0,1444.09,15.0,94.18,2.0,12.56,238.59,2059.4
5,15.91,13.0,41.36,45.0,143.15,51.0,162.24,182.0,578.97,488.0,1552.41,183.0,582.15,9.0,28.63,362.65,2742.17
0,0.0,7.0,37.68,47.0,253.0,58.0,312.21,263.0,1415.73,532.0,2863.76,157.0,845.13,5.0,26.92,602.9,5151.53
0,0.0,14.0,67.7,47.0,227.29,39.0,188.61,154.0,744.75,355.0,1716.8,109.0,527.13,9.0,43.52,483.61,3032.21
0,0.0,3.0,22.13,10.0,73.77,11.0,81.14,70.0,516.38,455.0,3356.45,25.0,184.42,4.0,29.51,177.04,4086.75
58,16.21,518.0,144.81,3178.0,888.43,2727.0,762.35,9358.0,2616.09,19952.0,5577.72,4672.0,1306.09,,,1811.81,
1,3.0,,,4.0,11.98,44.0,131.8,194.0,581.13,1386.0,4151.81,59.0,176.74,6.0,17.97,,4927.66
0,0.0,0.0,0.0,3.0,21.16,2.0,14.1,36.0,253.88,286.0,2016.93,18.0,126.94,0.0,0.0,35.26,2397.74
4,11.06,14.0,38.73,20.0,55.32,96.0,265.55,409.0,1131.37,1443.0,3991.59,41.0,113.41,,,370.67,
3,17.48,12.0,69.93,91.0,530.27,191.0,1112.99,325.0,1893.83,553.0,3222.42,58.0,337.98,12.0,69.93,1730.67,5524.15
5,14.1,18.0,50.77,61.0,172.06,220.0,620.54,620.0,1748.79,1342.0,3785.29,93.0,262.32,14.0,39.49,857.47,5835.9
1,8.95,5.0,44.74,11.0,98.43,104.0,930.65,137.0,1225.95,400.0,3579.42,33.0,295.3,0.0,0.0,1082.77,5100.67
1,2.57,26.0,66.83,9.0,23.13,34.0,87.39,620.0,1593.58,2269.0,5832.01,92.0,236.47,,,179.92,
1,2.4,13.0,31.16,48.0,115.04,133.0,318.76,402.0,963.47,1376.0,3297.86,86.0,206.12,18.0,43.14,467.36,4510.59
7,13.02,12.0,22.33,639.0,1188.9,437.0,813.07,787.0,1464.27,1201.0,2234.54,957.0,1780.56,17.0,31.63,2037.32,5511.01
0,0.0,3.0,7.48,11.0,27.43,18.0,44.88,173.0,431.38,786.0,1959.9,70.0,174.55,6.0,14.96,79.79,2580.79
17,29.61,29.0,50.52,127.0,221.23,950.0,1654.88,1047.0,1823.85,4357.0,7589.8,260.0,452.91,,,1956.24,
1,4.16,4.0,16.65,7.0,29.14,45.0,187.34,145.0,603.64,631.0,2626.87,55.0,228.97,7.0,29.14,237.29,3488.61
2,9.86,34.0,167.69,94.0,463.63,124.0,611.59,428.0,2110.97,1675.0,8261.41,109.0,537.61,9.0,44.39,1252.77,10954.38
8,7.7,49.0,47.14,250.0,240.52,929.0,893.76,1020.0,981.31,1871.0,1800.03,746.0,717.7,57.0,54.84,1189.11,3553.87
8,22.31,6.0,16.73,166.0,462.83,131.0,365.25,235.0,655.22,283.0,789.05,282.0,786.26,3.0,8.36,867.12,2238.89
8,41.81,17.0,88.84,135.0,705.48,269.0,1405.73,478.0,2497.91,987.0,5157.82,52.0,271.74,15.0,78.39,2241.85,8005.85
0,0.0,2.0,18.32,0.0,0.0,22.0,201.52,20.0,183.2,103.0,943.48,6.0,54.96,1.0,9.16,219.84,1190.8
18,12.25,66.0,44.91,446.0,303.48,969.0,659.35,2007.0,1365.64,3527.0,2399.91,1974.0,1343.19,66.0,44.91,1019.98,5153.64
0,0.0,11.0,81.43,39.0,288.7,128.0,947.52,268.0,1983.86,1030.0,7624.55,71.0,525.58,5.0,37.01,1317.64,10171.0
0,0.0,16.0,57.04,14.0,49.91,93.0,331.55,380.0,1354.72,1021.0,3639.93,83.0,295.9,14.0,49.91,438.5,5340.46
0,0.0,8.0,17.79,27.0,60.05,279.0,620.54,362.0,805.14,1433.0,3187.21,195.0,433.71,11.0,24.47,698.38,4450.52
5,12.16,16.0,38.9,131.0,318.48,110.0,267.43,622.0,1512.17,1479.0,3595.65,264.0,641.82,25.0,60.78,636.96,5810.42
0,0.0,1.0,7.16,1.0,7.16,19.0,136.0,55.0,393.67,341.0,2440.77,9.0,64.42,0.0,0.0,150.31,2898.86
3,4.73,33.0,52.0,387.0,609.82,925.0,1457.59,1464.0,2306.93,,,,,69.0,108.73,2124.14,
0,0.0,17.0,68.68,41.0,165.65,62.0,250.49,264.0,1066.62,984.0,3975.6,42.0,169.69,8.0,32.32,484.83,5244.23
3,7.37,9.0,22.1,31.0,76.14,63.0,154.73,383.0,940.69,1204.0,2957.14,153.0,375.78,17.0,41.75,260.35,4315.36
133,11.49,396.0,34.2,4651.0,401.72,8283.0,715.43,14583.0,1259.58,37862.0,3270.25,19319.0,1668.64,245.0,21.16,1162.84,6219.62
0,0.0,3.0,23.95,2.0,15.97,0.0,0.0,39.0,311.4,196.0,1565.0,2.0,15.97,0.0,0.0,39.92,1892.37
0,0.0,3.0,23.83,4.0,31.77,12.0,95.31,42.0,333.57,255.0,2025.26,7.0,55.6,1.0,7.94,150.9,2422.37
0,0.0,5.0,19.54,55.0,214.89,47.0,183.64,296.0,1156.52,445.0,1738.69,137.0,535.28,5.0,19.54,418.07,3450.03
220,22.0,553.0,55.31,2979.0,297.93,2973.0,297.33,17866.0,1786.78,61284.0,6129.01,11796.0,1179.72,958.0,95.81,672.57,9191.32
845,30.73,,,35189.0,1279.69,39753.0,1445.66,45670.0,1660.84,121314.0,4411.72,40438.0,1470.57,1676.0,60.95,,7604.09
0,0.0,,,1.0,7.74,26.0,201.11,83.0,642.02,665.0,5143.87,13.0,100.56,2.0,15.47,,5901.92
0,0.0,1.0,6.88,4.0,27.54,12.0,82.61,59.0,406.17,96.0,660.88,23.0,158.34,2.0,13.77,117.03,1239.16
7,5.95,102.0,86.77,197.0,167.59,326.0,277.33,1545.0,1314.33,5011.0,4262.87,508.0,432.16,58.0,49.34,537.64,6058.7
3,6.94,4.0,9.26,44.0,101.81,93.0,215.19,309.0,714.98,773.0,1788.61,248.0,573.83,35.0,80.98,333.19,3158.41
0,0.0,2.0,5.39,11.0,29.64,53.0,142.81,207.0,557.79,1142.0,3077.25,70.0,188.62,0.0,0.0,177.84,3823.66
0,0.0,,,6.0,55.9,9.0,83.85,49.0,456.49,210.0,1956.4,8.0,74.53,2.0,18.63,,2506.06
4,26.56,7.0,46.48,16.0,106.23,24.0,159.35,191.0,1268.18,455.0,3021.05,65.0,431.58,1.0,6.64,338.62,4727.44
7,21.29,25.0,76.03,146.0,444.03,668.0,2031.57,639.0,1943.37,1161.0,3530.91,492.0,1496.3,4.0,12.17,2572.91,6982.76
4,12.1,28.0,84.67,102.0,308.43,345.0,1043.21,601.0,1817.3,1970.0,5956.88,174.0,526.14,20.0,60.48,1448.4,8360.8
7,9.58,19.0,26.01,203.0,277.95,188.0,257.41,994.0,1360.97,2100.0,2875.29,949.0,1299.36,14.0,19.17,570.95,5554.79
0,0.0,,,0.0,0.0,2.0,17.39,15.0,130.41,287.0,2495.22,9.0,78.25,1.0,8.69,,2712.57
1,8.14,1.0,8.14,21.0,170.93,28.0,227.9,73.0,594.17,332.0,2702.26,15.0,122.09,0.0,0.0,415.11,3418.53
0,0.0,8.0,71.96,0.0,0.0,10.0,89.94,38.0,341.79,164.0,1475.09,10.0,89.94,,,161.9,
2,7.88,1.0,3.94,15.0,59.07,163.0,641.86,371.0,1460.92,1943.0,7651.11,107.0,421.34,6.0,23.63,712.74,9557.0
122,60.06,174.0,85.66,1578.0,776.83,1411.0,694.62,5081.0,2501.32,11571.0,5696.27,2215.0,1090.42,170.0,83.69,1617.17,9371.69
1,1.95,8.0,15.59,140.0,272.74,61.0,118.84,408.0,794.84,1515.0,2951.43,782.0,1523.45,9.0,17.53,409.11,5287.25
0,0.0,,,4.0,13.59,13.0,44.18,205.0,696.62,693.0,2354.9,28.0,95.15,9.0,30.58,,3177.25
4,4.67,,,96.0,112.02,343.0,400.25,666.0,777.17,2692.0,3141.34,494.0,576.46,48.0,56.01,,4550.97
1,4.59,6.0,27.52,22.0,100.9,17.0,77.97,148.0,678.77,559.0,2563.75,38.0,174.28,2.0,9.17,210.97,3425.98
1,7.27,3.0,21.82,5.0,36.37,39.0,283.7,112.0,814.72,348.0,2531.46,41.0,298.25,4.0,29.1,349.17,3673.53
0,0.0,,,9.0,43.21,9.0,43.21,139.0,667.34,440.0,2112.44,51.0,244.85,5.0,24.0,,3048.63
0,0.0,2.0,10.77,8.0,43.08,11.0,59.23,81.0,436.14,720.0,3876.8,28.0,150.76,4.0,21.54,113.07,4485.25
1,4.43,8.0,35.45,42.0,186.12,128.0,567.23,195.0,864.13,324.0,1435.79,187.0,828.68,2.0,8.86,793.23,3137.46
0,0.0,2.0,16.7,0.0,0.0,6.0,50.1,37.0,308.93,186.0,1552.98,7.0,58.45,1.0,8.35,66.79,1928.7
1,8.25,10.0,82.51,62.0,511.55,156.0,1287.13,271.0,2235.97,1003.0,8275.58,69.0,569.31,3.0,24.75,1889.44,11105.61
0,0.0,0.0,0.0,4.0,14.81,19.0,70.34,73.0,270.27,706.0,2613.85,154.0,570.16,1.0,3.7,85.15,3457.98
0,0.0,0.0,0.0,1.0,8.08,6.0,48.48,58.0,468.61,177.0,1430.07,21.0,169.67,5.0,40.4,56.56,2108.75
0,0.0,9.0,42.31,3.0,14.1,10.0,47.01,111.0,521.86,426.0,2002.82,40.0,188.06,0.0,0.0,103.43,2712.74
1,7.27,0.0,0.0,2.0,14.55,38.0,276.42,108.0,785.63,241.0,1753.11,41.0,298.25,6.0,43.65,298.25,2880.63
18,11.28,79.0,49.5,561.0,351.5,703.0,440.47,2824.0,1769.39,6358.0,3983.63,572.0,358.39,116.0,72.68,852.74,6184.09
1,2.33,6.0,13.98,43.0,100.22,100.0,233.07,421.0,981.24,1148.0,2675.68,97.0,226.08,16.0,37.29,349.61,3920.29
2,4.29,24.0,51.51,68.0,145.94,301.0,646.02,833.0,1787.82,2165.0,4646.62,505.0,1083.85,53.0,113.75,847.77,7632.05
3,5.33,17.0,30.18,382.0,678.12,204.0,362.14,583.0,1034.94,1864.0,3308.95,673.0,1194.7,5.0,8.88,1075.77,5547.47
0,0.0,0.0,0.0,2.0,17.71,7.0,62.0,63.0,557.97,482.0,4268.89,9.0,79.71,4.0,35.43,79.71,4941.99
5,4.45,44.0,39.13,210.0,186.75,342.0,304.13,1604.0,1426.4,4845.0,4308.54,878.0,780.78,30.0,26.68,534.46,6542.41
30,24.16,99.0,79.71,1243.0,1000.84,1470.0,1183.61,3628.0,2921.19,8824.0,7104.9,2633.0,2120.04,227.0,182.78,2288.32,12328.9
0,0.0,0.0,0.0,8.0,41.46,53.0,274.68,63.0,326.51,443.0,2295.93,24.0,124.38,0.0,0.0,316.14,2746.83
1,7.6,9.0,68.4,4.0,30.4,89.0,676.45,130.0,988.07,402.0,3055.41,28.0,212.81,1.0,7.6,782.85,4263.89
19,7.7,166.0,67.31,740.0,300.07,3532.0,1432.22,2909.0,1179.6,11512.0,4668.1,1489.0,603.79,119.0,48.25,1807.31,6499.74
0,0.0,1.0,3.85,4.0,15.38,3.0,11.54,123.0,472.99,398.0,1530.47,41.0,157.66,9.0,34.61,30.76,2195.73
0,0.0,,,11.0,53.35,12.0,58.2,70.0,339.49,546.0,2648.04,55.0,266.74,0.0,0.0,,3254.28
1,7.6,4.0,30.39,1.0,7.6,15.0,113.96,30.0,227.93,180.0,1367.57,10.0,75.98,0.0,0.0,159.55,1671.48
0,0.0,1.0,8.96,12.0,107.53,17.0,152.33,153.0,1370.97,272.0,2437.28,26.0,232.97,3.0,26.88,268.82,4068.1
1,7.94,11.0,87.3,28.0,222.22,87.0,690.48,325.0,2579.37,358.0,2841.27,55.0,436.51,8.0,63.49,1007.94,5920.63
0,0.0,0.0,0.0,6.0,29.55,3.0,14.77,65.0,320.12,323.0,1590.74,17.0,83.72,,,44.32,
2,19.28,2.0,19.28,17.0,163.84,39.0,375.87,205.0,1975.71,470.0,4529.68,83.0,799.92,0.0,0.0,578.26,7305.32
1,2.91,8.0,23.27,25.0,72.73,58.0,168.73,188.0,546.91,1429.0,4157.09,75.0,218.18,4.0,11.64,267.64,4933.82
2,10.51,,,57.0,299.43,267.0,1402.61,198.0,1040.13,813.0,4270.86,180.0,945.58,17.0,89.3,,6345.87
20,19.32,39.0,37.67,288.0,278.2,239.0,230.87,1815.0,1753.23,4957.0,4788.31,1377.0,1330.14,12.0,11.59,566.06,7883.27
0,0.0,3.0,28.97,3.0,28.97,3.0,28.97,38.0,366.9,171.0,1651.06,4.0,38.62,0.0,0.0,86.9,2056.58
0,0.0,1.0,4.39,5.0,21.97,5.0,21.97,77.0,338.28,296.0,1300.41,38.0,166.94,3.0,13.18,48.33,1818.82
0,0.0,0.0,0.0,5.0,23.83,38.0,181.14,103.0,490.99,477.0,2273.81,69.0,328.92,0.0,0.0,204.98,3093.72
2,8.0,9.0,36.01,4.0,16.01,111.0,444.18,263.0,1052.42,889.0,3557.42,85.0,340.14,2.0,8.0,504.2,4957.98
1,8.11,1.0,8.11,9.0,72.98,184.0,1492.05,120.0,973.08,586.0,4751.87,45.0,364.9,,,1581.25,
0,0.0,0.0,0.0,7.0,33.05,10.0,47.21,107.0,505.17,326.0,1539.12,11.0,51.93,2.0,9.44,80.26,2105.66
1,3.8,7.0,26.57,8.0,30.36,29.0,110.06,177.0,671.75,468.0,1776.16,70.0,265.66,3.0,11.39,170.78,2724.96
0,0.0,23.0,71.1,26.0,80.37,27.0,83.46,336.0,1038.61,2263.0,6995.15,162.0,500.76,36.0,111.28,234.92,8645.79
0,0.0,6.0,11.93,15.0,29.83,19.0,37.79,178.0,354.03,1126.0,2239.55,118.0,234.7,5.0,9.94,79.56,2838.22
2,7.5,28.0,105.01,69.0,258.77,155.0,581.29,414.0,1552.6,907.0,3401.46,77.0,288.77,17.0,63.75,952.56,5306.58
31,16.66,191.0,102.65,1015.0,545.48,2204.0,1184.47,3915.0,2104.0,11355.0,6102.41,2335.0,1254.88,160.0,85.99,1849.26,9547.28
0,0.0,0.0,0.0,0.0,0.0,8.0,59.7,23.0,171.64,83.0,619.4,4.0,29.85,0.0,0.0,59.7,820.9
2,3.93,29.0,57.04,74.0,145.55,186.0,365.83,793.0,1559.7,1743.0,3428.2,131.0,257.66,10.0,19.67,572.35,5265.23
5,9.47,32.0,60.59,192.0,363.52,388.0,734.61,787.0,1490.05,1765.0,3341.73,610.0,1154.93,14.0,26.51,1168.18,6013.22
0,0.0,1.0,4.82,3.0,14.47,32.0,154.34,57.0,274.92,400.0,1929.29,18.0,86.82,1.0,4.82,173.64,2295.86
0,0.0,15.0,42.23,5.0,14.08,17.0,47.86,185.0,520.86,1206.0,3395.46,56.0,157.67,9.0,25.34,104.17,4099.33
0,0.0,3.0,21.49,20.0,143.26,157.0,1124.56,170.0,1217.68,722.0,5171.55,74.0,530.05,5.0,35.81,1289.31,6955.09
0,0.0,5.0,13.36,6.0,16.04,44.0,117.6,210.0,561.29,1016.0,2715.56,44.0,117.6,,,147.0,
0,0.0,5.0,40.8,13.0,106.07,9.0,73.43,75.0,611.95,467.0,3810.38,26.0,212.14,3.0,24.48,220.3,4658.94
1,5.36,,,7.0,37.49,44.0,235.66,118.0,632.0,817.0,4375.77,30.0,160.68,6.0,32.14,,5200.58
0,0.0,18.0,53.67,55.0,163.99,191.0,569.5,385.0,1147.95,1872.0,5581.73,183.0,545.65,39.0,116.29,787.17,7391.62
2,2.16,0.0,0.0,83.0,89.83,48.0,51.95,668.0,722.96,2162.0,2339.88,390.0,422.09,13.0,14.07,143.94,3498.99
1,8.0,7.0,55.98,11.0,87.97,39.0,311.9,183.0,1463.53,308.0,2463.21,73.0,583.81,2.0,15.99,463.85,4526.55
0,0.0,3.0,11.87,24.0,94.97,76.0,300.73,241.0,953.62,2494.0,9868.63,691.0,2734.25,18.0,71.23,407.57,13627.73
0,0.0,0.0,0.0,1.0,6.72,36.0,241.85,49.0,329.19,161.0,1081.63,8.0,53.75,0.0,0.0,248.57,1464.56
0,0.0,35.0,77.67,8.0,17.75,125.0,277.4,172.0,381.7,1246.0,2765.14,55.0,122.06,12.0,26.63,372.83,3295.53
0,0.0,0.0,0.0,4.0,18.96,2.0,9.48,100.0,474.09,357.0,1692.5,5.0,23.7,3.0,14.22,28.45,2204.52
0,0.0,1.0,9.96,0.0,0.0,8.0,79.67,25.0,248.95,298.0,2967.54,13.0,129.46,1.0,9.96,89.62,3355.91
1,6.55,,,1.0,6.55,8.0,52.38,40.0,261.9,203.0,1329.14,9.0,58.93,1.0,6.55,,1656.52
1,3.64,15.0,54.55,35.0,127.29,55.0,200.02,288.0,1047.39,503.0,1829.29,100.0,363.68,17.0,61.82,385.5,3302.18
0,0.0,9.0,27.19,13.0,39.27,58.0,175.22,216.0,652.53,508.0,1534.65,142.0,428.98,8.0,24.17,241.68,2640.32
3,15.78,6.0,31.57,36.0,189.4,22.0,115.75,86.0,452.46,518.0,2725.31,29.0,152.58,7.0,36.83,352.5,3367.18
3,5.19,14.0,24.24,93.0,161.0,99.0,171.39,416.0,720.18,1656.0,2866.89,559.0,967.75,25.0,43.28,361.82,4598.1
8,6.89,53.0,45.62,399.0,343.46,839.0,722.21,1737.0,1495.21,4493.0,3867.57,977.0,841.0,55.0,47.34,1118.18,6251.13
0,0.0,9.0,26.42,5.0,14.68,30.0,88.07,121.0,355.22,879.0,2580.51,32.0,93.94,,,129.17,
1,4.74,4.0,18.97,28.0,132.77,20.0,94.84,121.0,573.76,825.0,3911.99,71.0,336.67,5.0,23.71,251.32,4846.13
0,0.0,,,6.0,19.57,44.0,143.5,100.0,326.14,701.0,2286.22,28.0,91.32,5.0,16.31,,2719.98
0,0.0,0.0,0.0,6.0,49.99,12.0,99.98,46.0,383.27,207.0,1724.71,9.0,74.99,2.0,16.66,149.98,2199.63
0,0.0,10.0,62.93,7.0,44.05,30.0,188.79,113.0,711.09,272.0,1711.66,67.0,421.62,4.0,25.17,295.76,2869.55
0,0.0,3.0,21.54,4.0,28.72,31.0,222.57,77.0,552.84,144.0,1033.89,22.0,157.96,0.0,0.0,272.83,1744.69
0,0.0,3.0,10.25,4.0,13.67,42.0,143.5,93.0,317.74,374.0,1277.8,19.0,64.92,4.0,13.67,167.41,1674.13
10,34.03,11.0,37.43,172.0,585.33,131.0,445.81,520.0,1769.61,1204.0,4097.33,128.0,435.6,9.0,30.63,1102.6,6333.16
2,15.81,5.0,39.53,34.0,268.8,96.0,758.95,290.0,2292.67,871.0,6885.92,127.0,1004.03,9.0,71.15,1083.09,10253.78
2,7.75,10.0,38.73,62.0,240.1,149.0,577.0,517.0,2002.09,745.0,2885.02,103.0,398.87,5.0,19.36,863.57,5305.35
3,6.78,32.0,72.32,109.0,246.34,120.0,271.2,643.0,1453.21,3093.0,6990.3,483.0,1091.6,31.0,70.06,596.65,9605.17
0,0.0,4.0,23.29,2.0,11.65,18.0,104.82,46.0,267.88,135.0,786.16,20.0,116.47,1.0,5.82,139.76,1176.33
3,17.27,8.0,46.04,35.0,201.43,98.0,564.0,280.0,1611.42,761.0,4379.6,29.0,166.9,6.0,34.53,828.73,6192.45
0,0.0,10.0,18.15,24.0,43.57,217.0,393.9,450.0,816.85,1118.0,2029.41,176.0,319.48,0.0,0.0,455.62,3165.73
0,0.0,3.0,7.78,11.0,28.53,9.0,23.34,241.0,624.97,743.0,1926.77,105.0,272.29,3.0,7.78,59.64,2831.8
